"committee","lgno","name","term","sessionPeriod","isCoChairman","姓名+出生日期","立法院","組織名稱","職位名稱","起始","結束","地址","組織名稱+地址"
"外交及僑務委員會",143,"陳學聖","04","1","N","陳學聖+1957","立法院","立法院外交及僑務委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院外交及僑務委員會+台北市中正區中山南路1號"
"外交及僑務委員會",167,"楊作洲","04","1","N","楊作洲+1929","立法院","立法院外交及僑務委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院外交及僑務委員會+台北市中正區中山南路1號"
"外交及僑務委員會",208,"營志宏","04","1","N","營志宏+1949","立法院","立法院外交及僑務委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院外交及僑務委員會+台北市中正區中山南路1號"
"外交及僑務委員會",221,"關沃暖","04","1","Y","關沃暖+1945","立法院","立法院外交及僑務委員會","召集委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院外交及僑務委員會+台北市中正區中山南路1號"
"外交及僑務委員會",225,"饒穎奇","04","1","N","饒穎奇+1934","立法院","立法院外交及僑務委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院外交及僑務委員會+台北市中正區中山南路1號"
"科技及資訊委員會",1,"丁守中","04","1","N","丁守中+1954","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",39,"呂新民","04","1","N","呂新民+1940","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",49,"林明義","04","1","N","林明義+1954","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",87,"侯惠仙","04","1","N","侯惠仙+1958","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",105,"許榮淑","04","1","N","許榮淑+1940","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",122,"張學舜","04","1","N","張學舜+1960","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",128,"陳忠信","04","1","N","陳忠信+1948","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",130,"陳昭南","04","1","N","陳昭南+1942","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",139,"陳傑儒","04","1","N","陳傑儒+1937","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",151,"游淮銀","04","1","N","游淮銀+1942","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",153,"馮定國","04","1","Y","馮定國+1950","立法院","立法院科技及資訊委員會","召集委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",163,"黃顯洲","04","1","N","黃顯洲+1959","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",185,"鄭寶清","04","1","N","鄭寶清+1955","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",201,"劉憲同","04","1","N","劉憲同+1952","立法院","立法院科技及資訊委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"科技及資訊委員會",224,"蘇煥智","04","1","Y","蘇煥智+1956","立法院","立法院科技及資訊委員會","召集委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院科技及資訊委員會+台北市中正區中山南路1號"
"國防委員會",8,"王幸男","04","1","N","王幸男+1941","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",14,"江綺雯","04","1","N","江綺雯+1949","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",23,"李文忠","04","1","N","李文忠+1958","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",30,"李鳴皋","04","1","N","李鳴皋+1932","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",35,"李顯榮","04","1","N","李顯榮+1947","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",67,"周正之","04","1","N","周正之+1940","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",68,"周伯倫","04","1","Y","周伯倫+1954","立法院","立法院國防委員會","召集委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",72,"周錫瑋","04","1","Y","周錫瑋+1958","立法院","立法院國防委員會","召集委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",97,"徐慶元","04","1","N","徐慶元+1957","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",100,"梁牧養","04","1","N","梁牧養+1951","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",114,"張旭成","04","1","N","張旭成+1936","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",120,"張福興","04","1","N","張福興+1942","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",150,"游月霞","04","1","N","游月霞+1960","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",154,"馮滬祥","04","1","N","馮滬祥+1948","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",177,"廖學廣","04","1","N","廖學廣+1954","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",181,"鄭金玲","04","1","N","鄭金玲+1946","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"國防委員會",205,"盧秀燕","04","1","N","盧秀燕+1961","立法院","立法院國防委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院國防委員會+台北市中正區中山南路1號"
"預算及決算委員會",16,"朱立倫","04","1","N","朱立倫+1961","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",22,"沈智慧","04","1","Y","沈智慧+1957","立法院","立法院預算及決算委員會","召集委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",27,"李炷烽","04","1","N","李炷烽+1953","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",36,"吳光訓","04","1","N","吳光訓+1950","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",41,"何嘉榮","04","1","N","何嘉榮+1945","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",43,"林文郎","04","1","Y","林文郎+1945","立法院","立法院預算及決算委員會","召集委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",75,"邱創良","04","1","N","邱創良+1955","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",91,"秦慧珠","04","1","N","秦慧珠+1955","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",94,"徐少萍","04","1","N","徐少萍+1941","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",134,"陳清寶","04","1","N","陳清寶+1955","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
"預算及決算委員會",165,"楊仁福","04","1","N","楊仁福+1942","立法院","立法院預算及決算委員會","委員",1999-02-26,1999-06-22,"台北市中正區中山南路1號","立法院預算及決算委員會+台北市中正區中山南路1號"
