"","title","date","content"
"73","国台办：以“钉钉子”精神持续做好“31条措施”落实工作"," 时间:2019-02-27 17:12　　　来源：中共中央台办、国务院台办",""
"74","国台办：民进党当局阻挠两岸关系和平发展，只会葬送台湾前途和未来"," 时间:2019-02-27 17:12　　　来源：中共中央台办、国务院台办","　　在2月27日国台办例行新闻发布会上，有记者提问，国民党主席吴敦义等人士提出两岸和平协议议题，民进党及其当局表示反对，声称要“修法”设立洽签两岸和平协议“双审议、双公投”的高门槛。请问对此有何评论？"
"75","国台办：民进党当局阻挠两岸关系和平发展，只会葬送台湾前途和未来"," 时间:2019-02-27 17:12　　　来源：中共中央台办、国务院台办","　　国台办发言人安峰山应询表示，推动两岸关系和平发展，是两岸同胞的共同愿望，也是两岸同胞的共同利益所在。凡是有利于两岸同胞切身利益和中华民族根本利益的事，都应该努力推动。只要是有利于维护台海和平，有利于增进两岸关系和平发展，有利于推进祖国和平统一进程的事，都可以由两岸双方、社会各界来共同探讨。在一个中国原则基础上，两岸双方，各政党、各界人士应本着对民族、对后世负责的态度，凝聚智慧，发挥创意，聚同化异，争取早日解决政治对立，实现台海的持久和平。民进党当局无视台湾民众对两岸关系和平发展、互利双赢的渴望，背道而驰，横加阻挠，只会损害台湾同胞的切身利益，葬送台湾的前途和未来。"
"76","国台办：民进党当局阻挠两岸关系和平发展，只会葬送台湾前途和未来"," 时间:2019-02-27 17:12　　　来源：中共中央台办、国务院台办",""
"77","国台办：排除障碍，促进两岸城市在“九二共识”基础上开展交流合作"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办","　　在2月27日国台办例行新闻发布会上，有记者提问，据报道，高雄市长韩国瑜近期将访问厦门等地，还有一些蓝营县市长也宣布将推进与大陆城市的交流合作。有岛内舆论建议在“31条措施”中增加两岸城市交流的内容。请问这方面的交流有何规划？"
"78","国台办：排除障碍，促进两岸城市在“九二共识”基础上开展交流合作"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办","　　国台办发言人安峰山应询表示，我们欢迎并支持两岸城市在坚持“九二共识”基础上开展多种形式的交流合作，共同增进两岸同胞的利益福祉。近期已经有多位台湾县市长率团访问大陆，与大陆有关城市开展交流合作，取得了积极成果。我们欢迎更多台湾县市加入进来，只要双方共同努力，克服障碍，积极推进交流合作，就能给台湾同胞带来更多实实在在的好处。"
"79","国台办：排除障碍，促进两岸城市在“九二共识”基础上开展交流合作"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办","　　安峰山表示，台湾各界围绕两岸交流合作积极建言献策，反映了台湾同胞希望加强两岸交流合作、实现共同发展的强烈愿望，体现了他们对大陆为台湾同胞谋福祉的方针政策的关心和支持。这些年来，我们认真倾听台湾同胞心声，推出的各项惠及台湾同胞政策措施，很多都是积极回应台湾同胞诉求，为增进台胞福祉发挥了作用。推动包括两岸城市交流在内的各项交流合作前景广阔，还有很多事情可做，但也存在着一些众所周知的人为障碍。希望两岸同胞共同努力，排除障碍，不断在强化交流合作中扩大受益面和获得感。"
"80","国台办：排除障碍，促进两岸城市在“九二共识”基础上开展交流合作"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办",""
"81","国台办：加快闽台互联互通建设 促进两岸融合发展"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办","　　在2月27日国台办例行新闻发布会上，有记者提问，福建省计划向金门、马祖供电，并已启动向马祖供水相关工程。在这方面下一步还有哪些考虑和规划？"
"82","国台办：加快闽台互联互通建设 促进两岸融合发展"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办","　　国台办发言人安峰山应询表示，习总书记在《告台湾同胞书》发表40周年纪念会上发表的重要讲话中提出，亲望亲好，中国人要帮中国人，两岸要应通尽通，要提升经贸合作畅通、基础设施联通、能源资源互通和行业标准共通，同时提出可以率先实现金门、马祖同福建沿海地区的通水、通电、通气、通桥。这体现出“以人民为中心”的发展理念，着眼于两岸同胞共同发展，通过与台湾同胞分享大陆发展机遇，为台湾同胞谋福祉，帮助解决经济民生方面的实际问题，为台湾同胞提供更好更多发展条件。"
"83","国台办：加快闽台互联互通建设 促进两岸融合发展"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办","　　安峰山表示，金门、马祖民众长期以来希望大陆帮助解决用水用电紧缺等困难，也多次表达通气、通桥的诉求。我们的态度非常明确，对这些需求，大陆愿意尽一切努力为他们实现更大更好发展创造机遇、提供条件。福建省有关方面已经初步完成了向金马供电和向马祖供水的研究规划，做好了前期准备。我们也将继续采取积极举措，加快福建沿海地区与金门、马祖通气、通桥的互联互通建设，促进两岸融合发展。"
"84","国台办：加快闽台互联互通建设 促进两岸融合发展"," 时间:2019-02-27 17:11　　　来源：中共中央台办、国务院台办",""
"85","国台办：民进党当局阻挠台湾青年在大陆寻求更好发展不得人心"," 时间:2019-02-27 17:10　　　来源：中共中央台办、国务院台办","　　在2月27日国台办例行新闻发布会上，有记者提问，台陆委会日前声称，在厦门市海沧区就业的台胞社区主任助理所谓“原则违法”，请问对此有何评论？"
"86","国台办：民进党当局阻挠台湾青年在大陆寻求更好发展不得人心"," 时间:2019-02-27 17:10　　　来源：中共中央台办、国务院台办","　　国台办发言人安峰山应询表示，近年来，有越来越多的台湾青年来大陆求学、就业、创业。我们相继出台了一系列政策，为台湾学生来大陆就读提供更多便利，为台湾青年发挥所长提供更多机会。有些地方根据当地实际采取了创新举措。比如厦门市海沧区聘请台胞担任社区主任助理，从专业角度协助当地开展乡村振兴和社区建设工作，就是其中一个有益探索。"
"87","国台办：民进党当局阻挠台湾青年在大陆寻求更好发展不得人心"," 时间:2019-02-27 17:10　　　来源：中共中央台办、国务院台办","　　安峰山说，众所周知，大陆的社区居民委员会和村民委员会都是属于基层自治组织。这些台胞社区主任助理与当地企业签订劳动合同，参加社区工作，享有与其他企业员工同样的待遇和社会保障。台湾有关方面对他们所谓“违法”指控是毫无根据、也是完全站不住脚的。大家或许还记得，去年曾经有一些台湾青年参加中国银行的招聘，台陆委会竟以中国银行属于大陆事业单位为借口，指责这些台湾青年“违法”。多年来，成千上万的台湾同胞在大陆高校、医院等事业单位，以及基层社区、国有企业和国有商业银行等金融机构工作。难道民进党当局非要砸他们的饭碗、断他们的生计、毁他们的福祉吗？对台湾同胞和台湾青年在大陆的学习、工作、创业，寻求更好的发展机会横加阻挠，居心何在？"
"88","国台办：民进党当局阻挠台湾青年在大陆寻求更好发展不得人心"," 时间:2019-02-27 17:10　　　来源：中共中央台办、国务院台办","　　安峰山表示，我们将一如既往地为台湾同胞谋福祉，为台湾青年来大陆追梦、筑梦、圆梦提供广阔平台，也会坚定维护他们的合法权益。民进党当局不应一再阻挠干扰两岸正常交流合作、断送台湾青年就业和发展机遇、无端刁难台湾同胞，那是绝不会得人心的。"
"89","国台办：民进党当局阻挠台湾青年在大陆寻求更好发展不得人心"," 时间:2019-02-27 17:10　　　来源：中共中央台办、国务院台办",""
