date 2 2,content
 2018-07-12 15:44,"　　
21世纪经济报道 夏旭田 ，雷阿娇 北京报道"
 2018-07-09 10:12,"在首届海峡两岸青年发展论坛开幕式上的致辞
　　（2018年7月8日）
　　刘结一
　　尊敬的车俊书记，
　　尊敬的中国国民党前主席洪秀柱女士，
　　各位嘉宾，青年朋友们：
　　大家上午好！
　　很高兴与海峡两岸的青年朋友们在杭州相聚，共同参加首届“海峡两岸青年发展论坛”"
 2018-07-09 10:12,"在此，我谨代表中共中央台湾工作办公室、国务院台湾事务办公室对首届“海峡两岸青年发展论坛”的顺利召开表示祝贺！向来自海峡两岸的各位嘉宾、青年朋友们致以热烈的欢迎和诚挚的问候！
　　“海峡两岸青年发展论坛”是两岸青年交流合作新平台，应运而生，乘势而起，受到两岸各界的广泛关注"
 2018-07-09 10:12,首届论坛以“携手共创新时代”为主题，聚焦新形势下两岸青年的共同责任和使命，为他们加强交流、增进了解、凝聚共识、共谋发展提供助力，对推动两岸关系和平发展，促进两岸同胞心灵契合具有积极意义
 2018-07-09 10:12,　　近年来，我们秉持“两岸一家亲”的理念，持续扩大两岸经济文化交流合作，逐步为台湾同胞特别是青年一代在大陆学习、创业、就业、生活提供与大陆同胞同等待遇，不断扩大台湾同胞的受益面和获得感
 2018-07-09 10:12,我们积极推动落实关于促进两岸经济文化交流合作的31条措施，一些省市陆续发布更为具体、更有特色和更具操作性的实施办法，让相关措施落地生效
 2018-07-09 10:12,刚才，车俊书记宣布了浙江省关于落实31条的具体措施，共有76项之多，涉及方方面面
 2018-07-09 10:12,前不久，宁波市也发布了80条具体措施
 2018-07-09 10:12,这些措施都将为广大台湾同胞来浙江发展提供更为良好的政策环境，带来更多实实在在的好处
 2018-07-09 10:12,　　今年是祖国大陆改革开放40周年
 2018-07-09 10:12,我们坚持全面深化改革，贯彻创新、协调、绿色、开放、共享的新发展理念，推动经济发展以提高质量和效益为中心，把增强民生福祉作为社会发展的根本目的，各项事业不断取得令人瞩目的成就
 2018-07-09 10:12,大陆经济转方式、调结构，新兴产业蓬勃发展，社会发展活力和创新活力明显增强，国际影响力和感召力日益提升
 2018-07-09 10:12,　　祖国大陆的快速发展为两岸同胞尤其是台湾青年提供了前所未有的大好机遇和广阔的发展平台
 2018-07-09 10:12,我们持续为台湾青年来大陆发展营造更好的环境，持续优化政策，积极搭建平台，相继授牌设立了75个两岸青年就业创业基地和海峡两岸青年就业创业示范点，成为两岸青年交流的桥梁和台湾青年来大陆实习、就业、创业的重要载体
 2018-07-09 10:12,我们真诚欢迎台湾青年分享大陆发展的机遇，在祖国大陆广阔天地施展才华、实现抱负
 2018-07-09 10:12,　　当前，两岸关系形势复杂严峻
 2018-07-09 10:12,民进党当局推行“去中国化”和“渐进台独”，纵容“台独”势力搞分裂活动，极力阻挠限制两岸交流和人员往来
 2018-07-09 10:12,这些图谋和行径严重危害两岸关系，严重损害两岸同胞特别是台湾同胞的根本利益
 2018-07-09 10:12,两岸关系发展历程充分说明，台湾同胞的福祉，特别是青年一代的发展，与两岸关系息息相关
 2018-07-09 10:12,两岸关系好，台湾才有前途
 2018-07-09 10:12,两岸关系改善发展，进而实现统一，台湾才会有广阔发展空间，台湾青年一代也才会获得更大、更好的发展机遇和舞台
 2018-07-09 10:12,破坏两岸关系，就是破坏台湾同胞特别是青年一代美好生活的前景和希望，必将遭到历史和人民的唾弃
 2018-07-09 10:12,　　青年兴则国家兴，青年强则国家强
 2018-07-09 10:12,青年是时代的先锋，是最富活力、最具创造性的社会群体
 2018-07-09 10:12,青年一代有理想、有本领、有担当，国家就有前途，民族就有希望
 2018-07-09 10:12,两岸青年是与新时代共同前进的一代，要以“家国天下”为己任，共同承担时代赋予的历史责任
 2018-07-09 10:12,　　——要做两岸关系和平发展的推动者
 2018-07-09 10:12,两岸关系和平发展是造福两岸同胞的康庄大道，也为两岸青年深化交流、携手共赢提供了广阔天地
 2018-07-09 10:12,两岸关系和平发展，就要坚持体现一个中国原则的“九二共识”、反对“台独”
 2018-07-09 10:12,坚持一个中国原则的政治基础，两岸的路会越走越宽，前景会愈加光明
 2018-07-09 10:12,两岸关系和平发展离不开两岸青年的积极参与和倾心投入，两岸青年在交流中加深了解、增进感情、加强合作，也为两岸关系和平发展注入了新动力
 2018-07-09 10:12,两岸青年要从民族大义的更高站位看待两岸关系，把握两岸大势，以实际行动推动两岸关系和平发展，共同开创两岸关系美好未来
 2018-07-09 10:12,　　——要做中华优秀传统文化的弘扬者
 2018-07-09 10:12,五千年历史长河，积淀了独具特色、灿烂辉煌的中华文化
 2018-07-09 10:12,这是中华民族生生不息的精神支撑，是中华儿女的精神纽带，也是两岸青年共同的宝贵财富
 2018-07-09 10:12,中华优秀传统文化植根于两岸同胞内心深处，是两岸同胞的“根”与“魂”
 2018-07-09 10:12,两岸青年同根同源、同文同种，共同在中华文化的滋养下成长，肩负着向世界传承和发展中华文化的历史使命
 2018-07-09 10:12,两岸青年要增强中华民族自信、中华文化自信，共同向世界讲好“中国故事”，共同赋予中华文化以新的时代内涵
 2018-07-09 10:12,　　——要做实现中华民族伟大复兴“中国梦”的贡献者
 2018-07-09 10:12,中华民族正在实现从站起来、富起来到强起来的伟大飞跃，我们比历史上任何时候都更接近、更有信心和能力实现中华民族伟大复兴的目标
 2018-07-09 10:12,这是两岸同胞共同的荣耀，也是包括广大台湾同胞在内的全体中华儿女的共同愿望和神圣责任
 2018-07-09 10:12,两岸同胞都是民族复兴的参与者、推动者和获益者，中华民族正以崭新的姿态屹立于世界的东方，我们真诚希望台湾同胞搭上民族自强的列车，广大台湾青年不能也更不应该缺席
 2018-07-09 10:12,两岸青年要团结奋斗、勇于担当、携手共进，以“主人翁”的姿态共同加入到实现中华民族伟大复兴的历史进程中来，携手共圆“中国梦”
 2018-07-09 10:12,　　海峡两岸一脉相承，两岸同胞血浓于水
 2018-07-09 10:12,希望两岸青年顺应历史大势、共担民族大义，共同为推动两岸关系和平发展，为实现祖国统一和中华民族伟大复兴贡献力量
 2018-07-09 10:12,"　　最后，预祝首届“海峡两岸青年发展论坛”取得圆满成功！
　　谢谢大家！"
 2018-07-03 12:46,中国台湾网7月3日讯 两年来，蔡英文当局拒绝承认“九二共识”，两岸关系陷入冰封
 2018-07-03 12:46,台湾旺旺中时媒体集团最新民调显示，岛内民众认同“九二共识”的比例达37.4%，超过不认同的35.2%，侧面反映出民众已逐渐感受到“九二共识”的重要性
 2018-07-03 12:46,同时青年认同度相对提高，显示大陆近来对台31条措施效应不断发酵
 2018-07-03 12:46,　　蔡英文上任至今已逾2周年，旺旺中时委托艾普罗民调公司在7月1日至2日进行“九二共识调查”
 2018-07-03 12:46,结果显示，有37.4%民众认同“九二共识”，35.2%不认同，27.4%未表态
 2018-07-03 12:46,　　台湾《中国时报》指出，这侧面反映出，民众已逐渐感受到蔡当局与马当局不同的两岸关系“温度”两年来，两岸联系沟通机制停摆、大陆游客团观光锐减、“友邦”接连“断交”，让此前被污名化的“九二共识”也渐渐被民众所理解
 2018-07-03 12:46,　　交叉分析还发现，政党倾向仍影响“九二共识”认同
 2018-07-03 12:46,倾向泛蓝的民众，认同“九二共识”高达67.6%，倾向泛绿的民众则有67.7%不认同；40至59岁民众认同度有40至50%；值得一提的是，20至29岁区间的民众认同度高达38.1%
 2018-07-03 12:46,　　报道称，二十几岁青年对“九二共识”的认同度相对提高，显示大陆近来吸引台湾青年赴陆就学就业的31条措施效应正在发酵
 2018-07-03 12:46,相较于低薪、发展空间狭小的台湾，大陆给予台青更大发展空间，展现巨大磁吸效应
 2018-07-03 12:46,（中国台湾网 李宁）
 2018-06-08 10:41,新华社北京５月３０日电（记者查文晔　刘欢）国台办发言人安峰山３０日在例行新闻发布会上应询表示，今年２月发布３１条促进两岸经济文化交流合作的措施后，各地各部门一直在紧锣密鼓加紧推动落实，很快将全部落实到位
 2018-06-08 10:41,　　安峰山表示，其中不少措施已经产生实效，让广大台胞台企享受到实实在在的利益
 2018-06-08 10:41,上海、福建、广东、浙江、江苏等台企台胞相对聚集省市都已经或正在陆续推出因地制宜的施行细则，加速落实惠及台胞的政策措施，台胞台企在大陆发展的机遇会更多、空间会更广阔
 2018-06-08 10:41,　　安峰山介绍说，在职业资格考试方面，此次向台胞新开放的考试中，关于民用核安全设备无损检验人员资格、民用核设施操纵人员资格、注册核安全工程师三项职业资格考试，台胞可按现行考试办法申请参加；关于银行业专业人员职业资格考试，台胞可报名参加今年下半年的考试；关于台胞报考出入境检疫处理人员资格考试，海关总署将于近期公布具体事项
